UID,tax_identification_number,legal_form_code,industry,entity_size_code,legal_name,location,location_code,incorporation_date,listed_entity_flag,last_updated,compliance
GR0000000189,103484630,OE,Energy,M,Geothermal Innovations Solutions OE,Fthiotida,N0840,2005-03-19,False,2024-06-14 14:50:11,Somewhat Compliant
GR0000000190,875340444,OE,Tourism and Hospitality,M,Archon Logos OE,Aitoloakarnania,N0710,1999-05-31,False,2024-07-02 11:04:13,Somewhat Compliant
GR0000000191,872751234,AT,Logistics and Transportation,S,Kairos Kalon Route,Achaia,N0720,2000-04-25,False,2024-12-02 13:23:09,Compliant
GR0000000192,382811832,AT,Energy,M,Poseidon Onoma Hestia,Chalkidiki,N0270,1998-03-13,False,2024-06-09 09:00:20,Compliant
GR0000000193,637500247,OE,Agriculture and Food Production,L,Psyche Kosmos Orchard OE,East Attica,N0930,2011-02-27,True,2024-12-18 08:45:21,Compliant
GR0000000194,918150683,EPE,Logistics and Transportation,M,Distribution Path Athens EPE,Ioannina,N0430,1996-09-18,False,2024-04-19 15:36:50,Somewhat Compliant
GR0000000195,291825997,IKE,Technology and Innovation,S,Nous Praxis Augmented IKE,Thessaloniki,N0220,2019-06-29,False,2024-06-13 11:35:04,Compliant
GR0000000196,645119047,AE,Financial Services,L,Return Dividend Archon AE,Pella,N0240,2003-12-25,True,2024-07-16 12:38:13,Somewhat Compliant
GR0000000197,214257751,AE,Energy,S,Mythos Network Ionian AE,Magnisia,N0530,2009-12-20,False,2024-09-26 11:06:35,Compliant
GR0000000198,771410971,AE,Tourism and Hospitality,S,Praxis Explorer AE,Florina,N0340,2003-10-26,False,2024-05-22 17:56:51,Compliant
GR0000000199,420452650,OE,Agriculture and Food Production,M,Crop Gaia OE,Kyklades,N1210,2009-10-07,True,2024-12-09 09:36:57,Compliant
GR0000000200,786066793,AT,Consumer Goods and Retail,M,Mart Trade,Magnisia,N0530,2006-03-19,True,2024-11-26 14:43:48,Compliant
GR0000000201,645098869,OE,Logistics and Transportation,M,Polis Logos OE,Heraklio,N1310,2008-07-29,False,2024-08-10 13:52:20,Compliant
GR0000000202,753876785,IKE,Energy,L,Athens Ionian Energy IKE,Lakonia,N1040,2007-04-23,True,2024-04-11 11:03:51,Compliant
GR0000000203,313579170,AT,Financial Services,L,Physis Zoe,Korinthos,N1030,2003-07-20,False,2024-09-09 15:02:17,Compliant
GR0000000204,264109919,AT,Manufacturing,S,Energeia Fabrication Creator,Pieria,N0250,2022-02-03,False,2024-08-03 09:07:28,Compliant
GR0000000205,501486939,IKE,Logistics and Transportation,S,Path Greek Hermes IKE,Ilia,N0730,2001-03-07,False,2024-03-28 17:20:37,Compliant
GR0000000206,918739736,AE,Technology and Innovation,S,Aion Cloud AE,Evros,N0120,2019-05-12,False,2024-07-15 11:36:01,Compliant
GR0000000207,273461957,AE,Technology and Innovation,S,Techne Quantum AE,Argolida,N1010,2006-09-17,False,2024-05-25 08:41:50,Compliant
GR0000000208,679153816,AT,Agriculture and Food Production,S,Psyche Archon,Lefkada,N0640,1995-05-19,False,2024-10-21 08:58:29,Compliant
GR0000000209,936043811,IKE,Healthcare,L,Practitioners Pharma IKE,Samos,N1120,2008-06-06,True,2024-05-25 10:53:25,Compliant
GR0000000210,669462919,AE,Consumer Goods and Retail,S,Dealer Nomos AE,Kastoria,N0320,2007-08-22,False,2024-01-19 16:58:33,Somewhat Compliant
GR0000000211,100614068,IKE,Agriculture and Food Production,S,Pathos Pure IKE,Grevena,N0310,2010-07-19,False,2024-01-21 13:41:01,Compliant
GR0000000212,743111853,AT,Logistics and Transportation,S,Harmonia Ecclesia Agon,Zakynthos,N0610,2013-02-10,False,2024-02-05 15:06:53,Compliant
GR0000000213,448059918,AE,Automotive,M,Ecclesia Aion AE,Achaia,N0720,2013-03-13,True,2024-07-31 12:17:20,Compliant
GR0000000214,624636385,AT,Tourism and Hospitality,L,Paradise Delphi Kairos,Ilia,N0730,2021-01-04,False,2024-06-26 14:05:35,Compliant
GR0000000215,120912992,AT,Logistics and Transportation,M,Energeia Connection,Euritania,N0830,2024-05-23,False,2024-06-09 15:39:03,Compliant
GR0000000216,220117054,IKE,Tourism and Hospitality,S,Travel Kosmos IKE,Serres,N0260,1995-07-13,False,2024-07-20 12:44:29,Compliant
GR0000000217,489747629,IKE,Healthcare,S,Kalon Preventive Treatment IKE,Kavala,N0130,2016-03-03,False,2024-09-09 09:53:23,Compliant
GR0000000218,992994062,EPE,Automotive,S,Dynamis Gaia Kairos EPE,Chania,N1340,2024-05-03,False,2024-11-12 09:01:14,Compliant
GR0000000219,966267851,IKE,Automotive,S,Oikos Olympian IKE,Magnisia,N0530,2017-12-29,False,2024-01-25 08:08:06,Somewhat Compliant
GR0000000220,430190783,EPE,Technology and Innovation,S,Ionic Koinonia EPE,Mesinia,N1050,2001-09-10,False,2024-06-14 14:14:10,Compliant
GR0000000221,357109965,OE,Logistics and Transportation,S,Junction Logistics Link OE,Argolida,N1010,2012-10-29,False,2024-02-15 11:46:57,Compliant
GR0000000222,162196678,IKE,Consumer Goods and Retail,S,Warehouse Energeia Vendor IKE,East Attica,N0930,2005-03-16,False,2024-07-07 16:00:59,Compliant
GR0000000223,358633898,EPE,Agriculture and Food Production,S,Wholesome Paideia Onoma EPE,Lakonia,N1040,2005-03-05,False,2024-12-18 08:16:56,Compliant
GR0000000224,709194872,OE,Manufacturing,S,Engineering Pathos OE,Aitoloakarnania,N0710,2004-05-30,False,2024-01-23 09:03:19,Somewhat Compliant
GR0000000225,184564737,AE,Automotive,L,Greek Mechanics AE,Viotia,N0810,2016-04-12,False,2024-02-08 12:21:44,Non-Compliant
GR0000000226,191969690,AE,Automotive,M,Logos Velocity Oikos AE,Samos,N1120,2005-06-25,False,2024-11-09 14:17:44,Compliant
GR0000000227,885879795,IKE,Agriculture and Food Production,S,Pastoral Fresh Physis IKE,Thessaloniki,N0220,2018-02-19,False,2024-03-28 10:37:29,Compliant
GR0000000228,621828280,EPE,Logistics and Transportation,S,Depot Courier EPE,Lefkada,N0640,2021-04-30,False,2024-03-02 10:20:55,Compliant
GR0000000229,976198296,AE,Logistics and Transportation,L,Carrier Energeia Praxis AE,Achaia,N0720,2019-10-15,True,2024-03-16 17:56:54,Compliant
GR0000000230,174316370,IKE,Automotive,L,Episteme Nomos Agon IKE,Lakonia,N1040,2016-01-09,True,2024-07-30 15:42:07,Compliant
GR0000000231,916690353,AT,Financial Services,S,Advisor Mythos,Evros,N0120,2015-09-11,False,2024-09-24 16:15:36,Compliant
GR0000000232,671988889,AT,Logistics and Transportation,L,Ecclesia Dynamis,Trikala,N0540,2010-04-12,False,2024-09-01 15:17:20,Compliant
GR0000000233,922308461,AT,Consumer Goods and Retail,S,Aegean Nomos Olympian,Kerkyra,N0620,1998-11-06,False,2024-09-04 11:05:16,Compliant
GR0000000234,235034324,AT,Consumer Goods and Retail,M,Kalon Basileus,Arkadia,N1020,2009-01-15,False,2024-05-31 09:22:35,Compliant
GR0000000235,237859287,AE,Logistics and Transportation,M,Nomos Gaia AE,Imathia,N0210,2003-06-04,False,2024-05-04 11:44:04,Compliant
GR0000000236,808402051,IKE,Technology and Innovation,S,Athena Creative IKE,Serres,N0260,2014-03-26,False,2024-02-08 15:03:13,Non-Compliant
GR0000000237,610330567,AT,Agriculture and Food Production,M,Vineyard Grains Paideia,Rodopi,N0150,2013-09-25,False,2024-01-07 11:29:52,Compliant
GR0000000238,690347116,AE,Consumer Goods and Retail,S,Athens Demos Energeia AE,Aitoloakarnania,N0710,2004-05-25,False,2024-07-16 11:31:06,Compliant
GR0000000239,277303722,AT,Manufacturing,S,Koinonia Industrial,Korinthos,N1030,2014-09-04,False,2024-06-23 11:52:37,Compliant
GR0000000240,384602384,AT,Tourism and Hospitality,S,Xenia Onoma Hellenic,Ilia,N0730,2015-03-08,False,2024-09-27 16:54:20,Compliant
GR0000000241,666585408,IKE,Agriculture and Food Production,S,Arete Food Psyche IKE,Trikala,N0540,2020-01-18,False,2024-06-08 15:41:09,Compliant
GR0000000242,751325257,AE,Healthcare,L,Health Medicine Nomos AE,Drama,N0110,1996-05-07,True,2024-09-15 09:58:08,Compliant
GR0000000243,554340903,EPE,Consumer Goods and Retail,M,Consumer Koinonia EPE,Chios,N1130,2011-10-22,False,2024-04-22 13:24:28,Somewhat Compliant
GR0000000244,327416584,OE,Consumer Goods and Retail,M,Greek Hestia Hellenic OE,Karditsa,N0510,2001-03-25,False,2024-11-13 16:12:49,Compliant
GR0000000245,679064766,AE,Healthcare,S,Philia Pharma AE,Chios,N1130,2020-11-25,False,2024-07-23 11:04:17,Somewhat Compliant
GR0000000246,910959828,AT,Automotive,S,Koinonia Precision Drive,Kavala,N0130,2000-10-02,False,2024-08-04 10:43:19,Somewhat Compliant
GR0000000247,883757514,AT,Consumer Goods and Retail,M,Physis Sophia Energeia,Preveza,N0440,2008-09-14,False,2024-10-22 09:09:29,Compliant
GR0000000248,840739735,AE,Logistics and Transportation,S,Physis Athens Harmonia AE,Fthiotida,N0840,1995-06-07,False,2024-02-24 09:15:01,Compliant
GR0000000249,315984311,AT,Manufacturing,M,Ethos Production,Kozani,N0330,2017-06-01,False,2024-08-23 10:17:01,Compliant
GR0000000250,865523129,AE,Agriculture and Food Production,L,Harmonia Psyche AE,Lakonia,N1040,2024-07-20,True,2024-08-31 16:28:22,Compliant
GR0000000251,434702822,OE,Technology and Innovation,S,Platform Tech OE,Lakonia,N1040,2010-11-27,False,2024-05-15 09:59:35,Compliant
GR0000000252,528414718,AE,Logistics and Transportation,M,Line Philia AE,Karditsa,N0510,2010-03-29,False,2024-02-13 13:27:13,Compliant
GR0000000253,821218382,IKE,Automotive,M,Kalon Psyche Maintenance IKE,Drama,N0110,2005-02-10,False,2024-03-18 14:32:27,Compliant
GR0000000254,797801251,AT,Tourism and Hospitality,S,Xenia Chronos,Korinthos,N1030,2013-10-19,False,2024-09-17 13:03:28,Compliant
GR0000000255,500957212,IKE,Agriculture and Food Production,S,Authentic Fruits IKE,Rethymno,N1330,2014-02-03,False,2024-05-19 13:06:03,Compliant
GR0000000256,570406376,IKE,Automotive,S,Transport Episteme IKE,Samos,N1120,2013-02-02,False,2024-11-28 14:46:59,Compliant
GR0000000257,655742829,AE,Technology and Innovation,S,Matrix Algorithm AE,Magnisia,N0530,2019-02-11,False,2024-08-04 11:18:12,Compliant
GR0000000258,584779555,AT,Energy,M,Athens Praxis,Xanthi,N0140,2008-06-09,False,2024-07-25 10:38:17,Compliant
GR0000000259,229927269,IKE,Energy,S,Energeia Praxis IKE,Zakynthos,N0610,2009-08-16,False,2024-09-28 17:31:33,Compliant
GR0000000260,366186631,IKE,Consumer Goods and Retail,S,Depot Consumer IKE,Larisa,N0520,2021-04-29,False,2024-08-09 09:43:03,Compliant
GR0000000261,341266931,EPE,Logistics and Transportation,S,Episteme Terminal Harmonia EPE,Kerkyra,N0620,1996-01-15,False,2024-11-26 11:07:14,Compliant
GR0000000262,168747287,AE,Manufacturing,S,Sparta Metals AE,Peiraias and islands,N0920,2020-06-16,False,2024-02-28 08:57:02,Compliant
GR0000000263,463016614,AT,Technology and Innovation,S,Portal Ecclesia Innovative,Kyklades,N1210,1996-06-10,False,2024-10-21 12:15:04,Somewhat Compliant
GR0000000264,122585366,IKE,Healthcare,S,Research Physicians Vitality IKE,Xanthi,N0140,2001-03-28,False,2024-09-29 09:17:14,Compliant
GR0000000265,731691672,IKE,Consumer Goods and Retail,M,Agora Dealer IKE,Serres,N0260,2001-11-22,False,2024-11-13 14:25:25,Compliant
GR0000000266,694768704,IKE,Consumer Goods and Retail,M,Hellenic Mythos Pneuma IKE,Kastoria,N0320,2009-10-23,True,2024-02-21 11:46:52,Compliant
GR0000000267,347083812,IKE,Energy,S,Koinonia Mythos IKE,Peiraias and islands,N0920,2020-06-26,False,2024-12-20 12:31:13,Somewhat Compliant
GR0000000268,731832764,AE,Financial Services,S,Securities Arete Theoria AE,Samos,N1120,2023-04-02,False,2024-03-28 11:22:40,Compliant
GR0000000269,336456621,AE,Manufacturing,M,Archon Producers Nous AE,Zakynthos,N0610,2022-01-17,False,2024-05-27 17:18:46,Non-Compliant
GR0000000270,107721109,OE,Tourism and Hospitality,S,Adventure Arete Nous OE,Chios,N1130,2022-04-06,False,2024-01-02 09:11:32,Compliant
GR0000000271,176228245,IKE,Consumer Goods and Retail,M,Harmonia Eudaimonia IKE,Karditsa,N0510,2020-09-27,False,2024-12-24 17:30:47,Compliant
GR0000000272,860038427,AT,Automotive,L,Repair Ethos,Achaia,N0720,2012-07-13,False,2024-06-05 11:10:20,Compliant
GR0000000273,777641645,IKE,Automotive,M,Aion Greek IKE,Xanthi,N0140,2012-02-07,False,2024-12-14 09:10:11,Non-Compliant
GR0000000274,163215224,AT,Tourism and Hospitality,M,Koinonia Nomos Harmonia,Evia,N0820,2004-02-27,False,2024-06-19 15:09:00,Compliant
GR0000000275,345824373,EPE,Logistics and Transportation,S,Sophia Junction EPE,Rethymno,N1330,2012-07-09,False,2024-12-07 15:27:21,Compliant
GR0000000276,172370545,AT,Technology and Innovation,M,Algorithm Dynamic Pneuma,Thessaloniki,N0220,1997-11-08,False,2024-01-11 10:16:56,Somewhat Compliant
GR0000000277,133729406,AE,Agriculture and Food Production,M,Energeia Physis AE,Samos,N1120,2018-12-22,False,2024-02-09 10:43:48,Compliant
GR0000000278,454794895,IKE,Tourism and Hospitality,M,Hestia Paradise IKE,Chania,N1340,2012-05-01,False,2024-01-05 17:22:30,Compliant
GR0000000279,176082500,IKE,Manufacturing,L,Construction Kosmos IKE,Peiraias and islands,N0920,2003-06-12,True,2024-10-25 08:31:55,Somewhat Compliant
GR0000000280,652070932,AE,Technology and Innovation,L,Solutions Pixel AE,Thessaloniki,N0220,2016-04-17,False,2024-05-06 15:07:02,Compliant
GR0000000281,355555531,AT,Financial Services,S,Dynamis Profit,West Attica,N0940,1999-11-14,False,2024-01-09 17:43:18,Compliant
GR0000000282,399012686,OE,Healthcare,S,Physicians Medical Medicine OE,Lakonia,N1040,2009-09-30,False,2024-04-26 16:32:10,Compliant
GR0000000283,818309417,EPE,Agriculture and Food Production,S,Pastoral Aion EPE,Mesinia,N1050,2020-07-17,False,2024-03-16 09:06:19,Compliant
GR0000000284,621209849,AT,Energy,S,Theoria Hydro,Ioannina,N0430,2015-04-02,False,2024-06-20 15:31:47,Compliant
GR0000000285,330035022,AE,Financial Services,M,Protector Demos Advisors AE,Kefallonia,N0630,2023-08-30,False,2024-06-28 16:16:42,Compliant
GR0000000286,678998028,EPE,Consumer Goods and Retail,M,Sophia Xenia Harmonia EPE,Lefkada,N0640,2008-08-30,True,2024-09-06 12:23:29,Compliant
GR0000000287,242068763,IKE,Tourism and Hospitality,M,Ethos Getaway Physis IKE,Peiraias and islands,N0920,1999-03-07,False,2024-01-07 13:19:45,Compliant
GR0000000288,876693898,IKE,Consumer Goods and Retail,S,Xenia Agora Eudaimonia IKE,Chania,N1340,2002-09-08,False,2024-06-19 16:49:42,Compliant
GR0000000289,713152854,AT,Automotive,M,Technical Nous Pathos,Peiraias and islands,N0920,1999-09-05,False,2024-11-01 15:07:17,Compliant
GR0000000290,718702544,OE,Technology and Innovation,S,Software Demos Platform OE,Fokida,N0850,2019-10-19,False,2024-12-17 16:46:40,Compliant
GR0000000291,607526654,IKE,Technology and Innovation,S,Cyber Intelligence IKE,Serres,N0260,2002-12-19,False,2024-01-11 10:26:54,Compliant
GR0000000292,360916298,AT,Financial Services,S,Holdings Monetary Dividend,Kerkyra,N0620,1996-06-08,False,2024-04-22 10:22:31,Compliant
GR0000000293,942478695,IKE,Logistics and Transportation,S,Terminal Physis Mythos IKE,Lesvos,N1110,2022-01-23,False,2024-01-16 11:36:47,Compliant
GR0000000294,607850824,AT,Technology and Innovation,S,Dynamis Archon,Pieria,N0250,2016-11-30,False,2024-12-22 14:23:13,Somewhat Compliant
GR0000000295,967043303,IKE,Manufacturing,S,Factory Philia Zoe IKE,Zakynthos,N0610,1996-03-14,False,2024-02-15 11:58:24,Compliant
GR0000000296,537077308,IKE,Manufacturing,S,Koinonia Processing Logos IKE,Karditsa,N0510,2003-05-16,False,2024-11-23 09:17:56,Compliant
GR0000000297,304451095,AT,Automotive,S,Drive Mythos,Rethymno,N1330,2003-12-04,False,2024-11-16 16:57:58,Compliant
GR0000000298,201281557,AE,Logistics and Transportation,L,Network Harmonia Greek AE,Kavala,N0130,1998-02-11,False,2024-08-18 16:11:16,Somewhat Compliant
GR0000000299,204078666,AT,Healthcare,L,Aegean Wellness,Evros,N0120,2012-04-22,True,2024-12-13 13:56:21,Compliant
GR0000000300,807577342,AE,Manufacturing,S,Sophia Metals AE,Fthiotida,N0840,2007-09-24,False,2024-07-19 17:26:17,Compliant
GR0000000301,562837684,EPE,Technology and Innovation,S,Innovation Helios EPE,Argolida,N1010,2004-03-26,False,2024-06-07 11:02:37,Compliant
GR0000000302,480424119,AE,Energy,S,Biomass Basileus AE,Magnisia,N0530,2005-06-14,False,2024-09-23 13:53:39,Compliant
GR0000000303,554814084,AT,Agriculture and Food Production,S,Physis Hellenic Zoe,Larisa,N0520,2008-01-21,False,2024-03-03 14:50:29,Compliant
GR0000000304,541417711,IKE,Energy,M,Agon Solar Energy IKE,Chios,N1130,2024-08-01,False,2024-10-17 13:18:07,Compliant
GR0000000305,601463916,EPE,Automotive,L,Car Motor Hestia EPE,Korinthos,N1030,2018-07-09,True,2024-01-05 15:59:43,Compliant
GR0000000306,882839238,AT,Financial Services,L,Archon Management Invest,Kilkis,N0230,1998-02-19,False,2024-03-16 15:43:09,Compliant
GR0000000307,158165865,AT,Manufacturing,M,Forge Greek Hellenic,Achaia,N0720,2015-05-24,False,2024-09-24 12:39:35,Compliant
GR0000000308,823019672,AT,Technology and Innovation,S,Matrix Pixel,Pieria,N0250,1997-07-29,False,2024-12-06 10:19:31,Compliant
GR0000000309,801642483,IKE,Automotive,M,Physis Innovations Agora IKE,Peiraias and islands,N0920,2011-07-14,False,2024-05-27 09:51:18,Somewhat Compliant
GR0000000310,793830224,AE,Logistics and Transportation,M,Techne Psyche AE,Ioannina,N0430,2018-04-04,False,2024-01-08 15:02:13,Compliant
GR0000000311,205675387,AT,Agriculture and Food Production,S,Nomos Nutrition Livestock,Evros,N0120,1995-06-29,False,2024-05-24 17:07:03,Somewhat Compliant
GR0000000312,165082363,AT,Logistics and Transportation,S,Athens Cargo Hermes,Imathia,N0210,2002-09-15,False,2024-09-07 12:00:27,Somewhat Compliant
GR0000000313,532311310,AE,Tourism and Hospitality,L,Nous Mythos Aion AE,Evia,N0820,2009-08-27,True,2024-06-29 08:03:16,Somewhat Compliant
GR0000000314,881913386,OE,Financial Services,S,Praxis Capital OE,Xanthi,N0140,2013-06-05,False,2024-03-11 13:56:18,Compliant
GR0000000315,464323393,IKE,Manufacturing,L,Zoe Developers Harmonia IKE,Xanthi,N0140,2012-07-16,True,2024-09-14 16:09:05,Compliant
GR0000000316,959629660,IKE,Automotive,S,Hestia Automotive IKE,Samos,N1120,2002-01-15,False,2024-12-31 12:09:46,Compliant
GR0000000317,217326729,AT,Energy,M,Biomass Nomos,Lefkada,N0640,1999-12-19,False,2024-04-10 14:37:58,Compliant
GR0000000318,366992705,AT,Technology and Innovation,M,Smart Software Solutions,East Attica,N0930,2000-10-15,True,2024-02-11 12:14:02,Somewhat Compliant
GR0000000319,305718272,IKE,Automotive,S,Mythos Paideia Transport IKE,Karditsa,N0510,2019-01-23,False,2024-08-30 13:15:51,Compliant
GR0000000320,304235259,OE,Logistics and Transportation,M,Arete Shipping OE,Preveza,N0440,2013-10-07,False,2024-12-13 14:27:25,Compliant
GR0000000321,675832441,EPE,Tourism and Hospitality,S,Praxis Journey EPE,Kavala,N0130,2016-06-13,False,2024-02-20 12:58:19,Compliant
GR0000000322,581695135,EPE,Logistics and Transportation,S,Mediterranean Line Transit EPE,Drama,N0110,1998-01-30,False,2024-11-01 12:11:36,Compliant
GR0000000323,250519597,OE,Agriculture and Food Production,S,Nomos Nous OE,Korinthos,N1030,2012-06-12,False,2024-08-11 13:51:37,Compliant
GR0000000324,552991960,AT,Automotive,S,Polis Drive Athens,Lakonia,N1040,2004-04-04,False,2024-03-12 11:16:08,Compliant
GR0000000325,297018781,AT,Healthcare,S,Wellness Acropolis Oikos,Lasithio,N1320,2000-10-28,False,2024-08-01 16:12:19,Compliant
GR0000000326,399085574,IKE,Energy,L,Greek Kairos IKE,Lesvos,N1110,2004-03-22,False,2024-06-05 09:19:36,Compliant
GR0000000327,596743109,AT,Tourism and Hospitality,L,Pathos Hotel Holiday,Argolida,N1010,2008-11-22,True,2024-11-17 15:34:11,Compliant
GR0000000328,368227631,AT,Consumer Goods and Retail,S,Agon Mart Chronos,Kerkyra,N0620,2014-05-21,False,2024-07-11 14:06:08,Compliant
GR0000000329,180943908,AT,Financial Services,S,Psyche Growth Hestia,Lakonia,N1040,2024-10-25,False,2024-09-26 15:44:20,Compliant
GR0000000330,575808013,IKE,Technology and Innovation,S,Informatics Nomos Next IKE,Pella,N0240,2016-04-17,False,2024-09-14 13:29:22,Compliant
GR0000000331,967607278,OE,Financial Services,M,Equity Hellenic OE,Samos,N1120,2002-02-13,False,2024-08-06 15:26:26,Compliant
GR0000000332,690907304,IKE,Logistics and Transportation,M,Carrier Physis Sophia IKE,Serres,N0260,2022-01-29,False,2024-08-24 08:58:35,Compliant
GR0000000333,205128697,AT,Logistics and Transportation,M,Chronos Olympian Hermes,Larisa,N0520,2020-10-17,False,2024-01-14 14:05:48,Compliant
GR0000000334,154318806,OE,Automotive,L,Logos Philia OE,Drama,N0110,2008-12-01,False,2024-03-12 17:58:19,Compliant
GR0000000335,800235246,EPE,Financial Services,S,Strategy Mediterranean Olympic EPE,Korinthos,N1030,2021-05-08,False,2024-05-04 17:32:23,Compliant
GR0000000336,680451872,AT,Agriculture and Food Production,L,Seeds Episteme,Pella,N0240,2004-02-07,True,2024-03-06 17:34:57,Compliant
GR0000000337,997677788,AT,Agriculture and Food Production,M,Mythos Demos Agora,Pella,N0240,2017-07-15,True,2024-10-16 12:03:48,Somewhat Compliant
GR0000000338,115846122,AT,Automotive,M,Vehicle Hermes,Kilkis,N0230,2015-08-02,False,2024-07-20 10:25:42,Somewhat Compliant
GR0000000339,200140141,AT,Logistics and Transportation,L,Hestia Hermes Pneuma,Karditsa,N0510,2007-05-09,False,2024-01-04 15:51:48,Compliant
